poslist[key],positive,negative,sentiment,ambiguous,entity,negation,acceptance,anger,anticipation,disgust,fear,guilt,interest,joy,sadness,shame,surprise
nut-cutting/JJ time/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuts/NNS and/CC bolts/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutty/NN as/IN a/DT fruitcake/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
object/NN lesson/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odd/JJ and/CC curious/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odd/JJ one/CD out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odds/NNS and/CC ends/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of/IN all/DT people/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN SBJ$ game/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN SBJ$ own/JJ bat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN SBJ$ rocker/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT back/JJ foot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT bat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT beaten/JJ path/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT beaten/JJ track/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT computer/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT deep/JJ end/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT hook/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT mark/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT radar/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT rails/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT reservation/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT table/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT top/NN of/IN SBJ$ head/NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/IN the/DT wagon/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/RB balance/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/RB board/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/RB chance/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offer/NN affordances/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offer/NN SBJ$ condolences/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh/UH dark/JJ hundred/CD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh/UH dark/JJ thirty/CD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oil/NN burner/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ fart/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ fogey/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ hand/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ hat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ money/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ saw/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ school/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ stick/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old/JJ time/NN use/VB to/TO be/VB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN a/DT full/JJ stomach/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN a/DT roll/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN a/DT shoestring/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN a/DT whim/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN accident/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN all/DT fours/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN cloud/NN nine/CD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN edge/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN good/JJ terms/NNS with/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN its/PRP$ merits/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN opposite/JJ sides/NNS of/IN the/DT barricades/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN pins/NNS and/CC needles/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN SBJ$ deathbed/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN SBJ$ feet/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN SBJ$ hands/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN SBJ$ high/JJ horse/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN SBJ$ soapbox/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN SBJ$ toes/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN SBJ$ watch/NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN second/JJ thought/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN spec/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT anvil/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT back/JJ foot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT back/NN burner/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT ball/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT blink/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT bounce/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT brain/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT brink/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT bubble/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT button/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT cheap/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT clock/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT computer/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT cuff/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT defensive/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT dot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT double/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT face/NN of/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT fence/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT fly/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT game/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT horn/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT house/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT ladder/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT level/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT line/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT loose/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT make/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT mend/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT nose/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT outs/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT pill/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT plus/NN side/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT point/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT prowl/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT pull/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT rag/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT right/JJ track/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT ropes/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT same/JJ page/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT same/JJ wavelength/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT skids/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT sly/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT spot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT spur/NN of/IN the/DT moment/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT square/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT straight/JJ and/CC narrow/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT tip/NN of/IN SBJ$ tongue/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT up-and-up/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT uptake/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT verge/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT wagon/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT wane/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN the/DT whole/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN thin/JJ ice/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN tiptoe/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN top/NN of/IN the/DT world/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/IN track/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/RB high/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/RB purpose/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/RB steroids/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/RB sufferance/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/RB tenterhooks/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
once/RB and/CC for/IN all/DT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
once/RB in/IN a/DT blue/JJ moon/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one/CD brick/NN short/JJ of/IN a/DT full/JJ load/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one/CD fell/VBD swoop/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one/CD in/IN the/DT eye/NN for/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one/CD of/IN his/PRP$ majesty/NN 's/POS bad/JJ bargains/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"one/CD step/NN forward/RB ,/, two/CD steps/NNS back/RB",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one-horse/NN town/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one-man/JJ band/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one-track/JJ mind/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one-trick/JJ pony/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open/JJ a/DT can/NN of/IN whoop/JJ ass/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open/JJ SBJ$ big/JJ mouth/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opposite/JJ number/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orphan/NN drug/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN bounds/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN character/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN date/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN fix/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN house/NN and/CC home/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN it/PRP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN joint/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN kilter/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN line/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN luck/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN nowhere/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN order/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN place/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN pocket/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN proportion/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN reach/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN SBJ$ depth/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN SBJ$ league/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN sight/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN sorts/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN stock/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN the/DT blue/NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
out/IN of/IN the/DT box/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN the/DT loop/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN the/DT ordinary/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN the/DT question/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN the/DT running/VBG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN the/DT way/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN the/DT woods/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN this/DT world/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN touch/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN tune/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN wedlock/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN whack/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN whole/JJ cloth/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN of/IN work/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN on/IN SBJ$ ear/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN the/DT door/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN the/DT wazoo/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN the/DT window/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out/IN to/TO lunch/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outside/IN the/DT box/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outside/JJ chance/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outside/JJ world/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/IN a/DT barrel/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/IN my/PRP$ dead/JJ body/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/IN SBJ$ head/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/IN the/DT hill/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/IN the/DT moon/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/IN the/DT top/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/IN the/DT transom/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/RB and/CC out/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over/RB and/CC over/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
own/VB up/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ox/NN be/VB in/IN the/DT ditch/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
packing/NN heat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pain/NN in/IN the/DT ass/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pain/NN in/IN the/DT butt/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pain/NN in/IN the/DT neck/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paint/VB SBJ into/IN a/DT corner/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paint/VB the/DT town/NN red/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paint/VB with/IN a/DT broad/JJ brush/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
painting/NN rocks/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pan/VB out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper/NN trail/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par/NN for/IN the/DT course/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parade/NN of/IN horribles/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parcel/VB out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pardon/VB my/PRP$ French/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pare/VB down/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
park/VB that/DT thought/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
park/VB the/DT car/NN in/IN Harvard/NNP Yard/NNP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parking/NN lot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
part/NN and/CC parcel/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parting/NN shot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
party/NN animal/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
party/NN crasher/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
party/NN pooper/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
party/NN to/TO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pass/VB muster/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pass/VB the/DT buck/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pass/VB the/DT hat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pave/VB the/DT way/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pay/VB attention/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pay/VB SBJ$ dues/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pay/VB the/DT bills/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pay/VB the/DT fiddler/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pay/VB the/DT freight/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pay/VB the/DT piper/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pay/VB through/IN the/DT nose/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payback/NN 's/POS a/DT bitch/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payment/NN in/IN kind/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pea/NN patch/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peace/NN and/CC quiet/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peaches/NNS and/CC cream/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peachy/NN keen/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut/NN gallery/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pearl/NN of/IN wisdom/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pee/VB off/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penalty/NN box/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pencil/NN pusher/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pencil/NN whip/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penguin/NN suit/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penny/NN for/IN your/PRP$ thoughts/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penny/NN pincher/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penny/NN wise/JJ and/CC pound/NN foolish/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
people/NNS person/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfect/JJ storm/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perp/JJ walk/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter/NN out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phase/NN out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
physical/JJ break/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pick/NN corners/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pick/NN of/IN the/DT litter/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pick/VB on/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pick/VB SBJ$ brain/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pick/VB SBJ$ nose/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pick/VB up/RP stitches/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pick/VB up/RP the/DT tab/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pickin'/NN and/CC grinnin'/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piece/NN de/IN resistance/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piece/NN of/IN ass/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piece/NN of/IN cake/NN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piece/NN of/IN work/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piffy/NN on/IN a/DT rock/NN bun/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pig/NN in/IN a/DT poke/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pink/JJ slip/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe/NN dream/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe/VB down/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piping/VBG hot/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pit/VB against/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pitch/NN woo/VB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pitch/VB a/DT tent/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pitched/JJ battle/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play/NN on/IN words/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play/VB along/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play/VB around/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play/VB ball/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play/VB down/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play/VB dumb/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
